seed,uti,schedulable
964,3.8,False
68,3.6,False
400,3.5,False
89,3.8,True
379,3.7,False
476,3.9,False
615,3.7,False
238,3.5,True
202,3.6,False
210,3.5,True
337,3.8,False
94,3.4,False
872,3.9,False
214,3.8,False
877,3.5,True
795,3.7,False
476,3.8,False
888,3.7,True
767,3.9,False
735,3.5,False
727,3.6,False
81,3.7,False
872,3.8,False
788,3.5,True
653,3.9,False
767,3.8,False
956,3.6,False
643,3.9,False
529,3.6,True
653,3.8,False
379,3.5,False
359,3.9,False
643,3.8,False
615,3.5,False
276,3.6,True
193,3.7,False
937,3.9,False
795,3.5,False
769,3.9,False
400,3.6,False
359,3.8,False
888,3.5,True
850,3.9,False
81,3.5,True
616,3.7,False
193,3.5,True
316,3.9,False
238,3.6,False
937,3.8,False
210,3.6,False
94,3.9,False
496,3.7,False
769,3.8,False
877,3.6,False
616,3.5,True
309,3.7,False
496,3.5,True
850,3.8,False
735,3.6,False
226,3.7,False
316,3.8,False
309,3.5,True
226,3.5,True
788,3.6,True
878,3.7,False
94,3.8,False
878,3.5,True
439,3.7,False
93,3.7,False
379,3.6,False
439,3.5,False
615,3.6,False
964,3.7,False
795,3.6,False
93,3.5,False
89,3.7,False
337,3.7,True
888,3.6,True
964,3.5,True
214,3.7,False
89,3.5,False
337,3.5,True
476,3.7,True
81,3.6,False
872,3.7,False
193,3.6,True
214,3.5,False
767,3.7,False
476,3.5,True
872,3.5,False
616,3.6,False
653,3.7,False
767,3.5,False
496,3.6,True
643,3.7,False
653,3.5,False
309,3.6,False
359,3.7,True
937,3.7,True
769,3.7,True
226,3.6,True
878,3.6,False
643,3.5,False
359,3.5,True
439,3.6,False
937,3.5,True
850,3.7,False
769,3.5,True
850,3.5,True
316,3.7,False
316,3.5,False
93,3.6,False
94,3.7,False
964,3.6,False
89,3.6,False
337,3.6,True
94,3.5,True
214,3.6,False
476,3.6,False
872,3.6,False
767,3.6,False
653,3.6,False
643,3.6,False
359,3.6,True
937,3.6,True
769,3.6,True
850,3.6,False
316,3.6,False
94,3.6,True
